评论时间,姓名,点赞数,评论内容
2020-02-22,闌珊居士,0,来人啊，我要举报，建国后竟然有app成精了！	
2020-02-22,动物园偶像-健次,0,建议加大力度，走出国门，让更多孩子感受到学习的快乐	
2020-02-22,无那个踪,0,我把钉子看成马桶塞了，还在想为什么要拿着那个玩样。[笑哭]	
2020-02-22,应该不是阿瞳叭,0,但凡有一个五星分期……	
2020-02-22,卡哇伊无敌小爱,0,钉钉钉钉钉钉钉钉钉……订阅了[doge][doge][doge]	
2020-02-22,呱太捕捉器,0,她开始破罐子破摔了[doge][doge]	
2020-02-22,枫吟君,0,今早晨刚刚被老班挑背…	
2020-02-22,池鲤南浔,0,发出了我最讨厌的声音，你还指望我投币？	
2020-02-22,逢考必上,0,又来整活[热词系列_你细品][热词系列_你细品]	
2020-02-22,凌乱的撞到墙上,0,在这个都不能出门的时间。老师们成了主播。做软件儿的都成了up主[doge][doge][doge][doge]	
2020-02-22,becarefulkiller,0,今天心情不好，五星分期付款没跑了[doge]	
2020-02-22,六枚硬币来杯忘崽牛奶,0,还挺好听[喜极而泣]	
2020-02-22,無恥之徒,0,你玩上瘾了哦[tv_doge]	
2020-02-22,一听芋崽,0,你为何如此之秀	
2020-02-22,MW零点,0,午夜凶铃	
2020-02-22,踪天朔,0,粉丝数干翻阿里巴巴！	
2020-02-22,小小子殇,0,你赢了哈哈哈哈哈哈哈哈哈哈哈哈，可爱官方	
2020-02-22,司小南的枫糖水,0,官方鬼畜，最为致命	
2020-02-22,小周先生,0,我当时害怕极了	
2020-02-22,清穗折扇,0,awsl[doge]五星五星	
2020-02-22,永远时间,0,[热词系列_知识增加]	
2020-02-22,啊瑶瑶,0,[热词系列_知识增加][热词系列_知识增加][热词系列_知识增加]终于疯了	
2020-02-22,幸福丶在蔓延,0,害怕	
2020-02-22,大佬们-好,0,钉钉疯了	
2020-02-22,pan_kun,0,别做办公室软件了 做鬼畜吧[微笑][微笑][微笑]	
2020-02-22,风味骷髅汤,0,奇怪的钉增加了[热词系列_知识增加]	
2020-02-22,人畜无害的电线杆,0,嘴张开后有点害怕	
2020-02-22,阿无子,0,拉钉舞，预约一下[doge][doge]	
2020-02-22,番茄锅包you_,0,你这样我真的好想多来几个账号给你五星一次付清，你火了	
2020-02-22,饿哭在子夜,0,。。。。钉钉你是食猴鹰变得吧！童年噩梦啊！[呆]	
2020-02-22,膜力转圈圈,0,[思考] 明白了，想看谁的鬼畜就去给谁分期打一星[OK]	
2020-02-22,东篱青磁,0,太可爱了！！！！！！！！想要一只拿着钉子的钉三多	
2020-02-22,qXcXp,0,我居然听完了[思考]	
2020-02-22,张元英的脸颊肉,0,钉钉：我是燕子！     大家：好的 蝙蝠	
2020-02-22,NIKOROMAN,0,这歌前奏听起来像恶魔人??	
2020-02-22,水月桑,0,现在骂钉钉的，以后还得谢钉钉。(请假，打卡多方便，比定点打卡机好太多。)	
2020-02-22,奔跑的小狗崽,0,好多燕员。。。	
2020-02-22,板场吴彦祖,0,每次把你的视频都收藏到鬼畜区，你看看你啊[tv_doge]	
2020-02-22,Jackgank,0,被五星分期搞的没有灵感	
2020-02-22,東方靈異伝,0,初　音　厨　震　怒	
2020-02-22,叫我科代表,0,[捂眼]	
2020-02-22,西木野秋穗,0,你不要过来啊	
2020-02-22,打响全CHEN热恋,0,钉钉很适合来B站做up主[吃瓜]	
2020-02-22,文阿回,0,魔鬼	
2020-02-22,another0303,0,钉三多被逼疯了[doge]	
2020-02-22,我滴妈呀0,0,害怕[doge]	
2020-02-22,叶子不义之财,0,感觉有点洗脑	
2020-02-22,慕七大大,0,[热词系列_知识增加]	
2020-02-22,夏目的杀生丸,0,钉字不认识了。我认成了打钱	
2020-02-22,秦慕黎,0,建议镜像翻转	
2020-02-22,扛大刀的阿薇酱,0,不行了 我要笑笑抽搐了[微笑][微笑][微笑][喜极而泣][喜极而泣][喜极而泣][喜极而泣]	
2020-02-22,角落里看看,0,"强者争霸赛
某某人:当年他陈刀仔能用20快赢到3700万，我某某人用20万赢到500万不是问题。可为英雄呼？
众人:人家十七张牌都能秒你，不可。
某某人:别人职业才能打篮球，而我穿吊带都能打篮球，还会唱，跳，rap，可为英雄呼？
种人:你给别人发律师函，不可。
某某人:有人不知问百度，道路不同找高德，而二次元找片找人乃问我工具凉，可为英雄呼？
众人:头发如此密集，可见功力不足，不可。
某某人:吾妻众多，前有初音与天依，现有蕾姆拉姆艾米莉，未来新妻数不尽，可为英雄呼？
众人:你缠她们身子，下贱，不可。
某某人:天下武功，无坚不摧，唯快不破，吾发视频，快人一步，可为英雄呼？
众人:若无疫情，你只会咕咕咕，不可。
某某人:我刘先生公司一堆，也为总裁，山巅之间，娶妻美人鱼，逍遥于世间，可为英雄呼？
众人:我们想起高兴的事情，不可。
某某人:我观之众人，在家呆之，哪怕无聊至疯狂亦不出去，在家就是战斗，众人皆为英雄也。
众人:可。	"
2020-02-22,带靓仔刑之獠,0,[热词系列_知识增加]	
2020-02-22,徐浩翔X,0,这不就是抄袭。。。。甩葱歌	
2020-02-22,卡塔丽娜的小娇妻,0,★☆☆☆☆	
2020-02-22,奔跑的小狗崽,0,老板，来碗燕窝、粥。	
2020-02-22,Khessam,0,这蝙蝠看起来有点可爱是怎么回事[捂脸]	
2020-02-22,奔跑的小狗崽,0,老板，来碗燕窝、粥。	
2020-02-22,Khessam,0,这蝙蝠看起来有点可爱是怎么回事[捂脸]	
2020-02-22,卡门前倾,0,考不考虑一步二次元区？做一部番剧呀[吃瓜]	
2020-02-22,可口可乐味的百事可乐,0,钉皇	
2020-02-22,同源染色体-,0,两倍速，确认存活	
2020-02-22,十元跟我私奔,0,钉钉啥时候搞个防沉迷吧	
2020-02-22,草莓不要奶昔,0,在线等一个天津大学的评论（乖巧	
2020-02-22,宁佳董-啥儿点懂,0,众所周知钉钉是一款鬼畜播放软件[doge]	
2020-02-22,飘若之羽,0,在？出个互动视频，我要在打b站打个一星[抠鼻]	
2020-02-22,__陌上花开-,0,搞鬼畜搞上瘾了？	
2020-02-22,我的墙头有那么长,0,我们学校让我们永远不要卸载钉钉，以后它会伴随我上大学，以后上班也会用到[嫌弃][再见]	
2020-02-22,lin_wood,0,虽然挺魔性的，但...官方是不是对于鬼畜有什么误解[tv_白眼]	
2020-02-22,46431170566_bili,0,其实我用的是升学e网通，，，，	
2020-02-22,对面的人看不到我,0,一星给你了.....	
2020-02-22,晚霞中的红蜻蜓呀,0,你真是，靠卖萌一路杀出重围啊[囧]	
2020-02-22,狐狸大大王,0,一星 不能再多了	
2020-02-22,白绫一尺断初昕,0,多好一乌鸦，就这么被逼疯了	
2020-02-22,糯米团子团-,0,笑死	
2020-02-22,斗室神明,0,原先你们只是偶尔迫害我，现在我妹和我侄女也体会到了你们的可怕[热词系列_打卡]	
2020-02-22,YAMISAI,0,刚答完题，来B刷站就看到那么萌的up，真是爱了[妙啊]	
2020-02-22,RanhungMean,0,兄弟，你那个调～能不能找准。	
2020-02-22,谷粒小h,0,你钉钉没了！	
2020-02-22,默默地滚进来,0,一周不见，你居然成了鬼畜up主	
2020-02-22,岁月装填,0,在？把妹子交出来	
2020-02-22,在深海里的章鱼哥,0,一星好评分期付款	
2020-02-22,君道慧静,0,看看妹子	
2020-02-22,你仿佛莲花坞里的仙子,0,午夜钉铃[doge][doge][doge]	
2020-02-22,第0律者,0,你还上瘾了是吧？狗头.jpg(手动滑稽)	
2020-02-22,在下晴天丶,0,钉 钉钉	
2020-02-22,神兽小白虎,0,你玩上瘾了，是吧？	
2020-02-22,91781695345_bili,0,一星好评，分期给星?，不谢	
2020-02-22,厘子荔子个梨,0,哈哈哈哈，是甩葱歌	
2020-02-22,哲学家说不关我事,0,哈哈哈	
2020-02-22,我这么帅你看不见吗,0,我去，我居然觉得还挺好听（对没错没有钉钉我就是这么猖狂	
2020-02-22,Alone苍白,0,你不要叫啊！！你一叫我又要加作业了[大哭]	
2020-02-22,是冰雕不是沙雕,0,"钉钉
直播（x）
虚拟歌姬（√）	"
2020-02-22,宫崎-灰,0,爪巴！	
2020-02-22,坤坤超级坤,0,钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉	
2020-02-22,莫要误佳期,0,当时我害怕极了	
2020-02-22,村雨-赤瞳,0,因为你，我今晚还要上班会听班主任唠叨[无语][无语]	
2020-02-22,新喷如果,0,很好奇有谁点了不喜欢？？	
2020-02-22,一只叫汪星人的喵,0,老板每天钉钉开会四小时。一星预定[doge]	
2020-02-22,迷茫ヽ羔羊,0,逆子	
2020-02-22,娇艽子,0,@猛熊阿南 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈钉钉没我等级高	
2020-02-22,千年一夜的梦,0,1.5倍速最佳	
2020-02-22,马猴烧酒江九,0,文艺复兴	
2020-02-22,Yaoh-,0,官方鬼畜   最为致命	
2020-02-22,无影剑艾雷,0,奇怪的鬼畜又增加了[热词系列_知识增加]	
2020-02-22,永远の上琴,0,趁官方等级低的时候赶紧欺负一下[doge]	
2020-02-22,刀客dark,0,为什么不是蝙蝠[热词系列_知识增加][tv_doge]	
2020-02-22,汉孝武皇帝刘彻,0,钉钉的工作人员是用钉钉吗？[微笑]	
2020-02-22,淘气君士坦7,0,看了看你的收藏夹，决定下次一定了	
2020-02-22,柚我所欲,0,[热词系列_知识增加]奇怪的歌曲增加了！	
2020-02-22,人民评论家,0,众筹五星	
2020-02-22,Dr-GYH,0,这个视频官方好多啊	
2020-02-22,木小佐,0,午   夜   凶   钉	
2020-02-22,王者之哇皮皮马,0,这就是报复	
2020-02-22,真昼-,0,趁它还是个二级的弟弟抓紧使劲欺负它 修改器零星走起哦兄弟萌[doge]	
2020-02-22,七安-_一,0,[doge]	
2020-02-22,阿霜本霜,0,钉钉，我五星给你一次付清，那啥，我想要这个唱歌的小姐姐，我想搞姬	
2020-02-22,燃力,0,"┏━━━＼／━━━┓
┃┏━━━━━━┓┃
┃┃　 　　　　   ┃┃
┃┃ 奇怪的知识   ┃┃
┃I          增加了    ┃┃
┃┗━━━━━━┛┃
┗━∪━━━━∪━
／ イ                  (((ヽ
(　 ?　　　　 ￣Ｙ＼
|　(＼　                ｜    )
ヽ　ヽ` [热词系列_知识增加] _ノ    /
　＼ |　⌒Ｙ⌒　/  /
　 ｜ヽ   · ｜  ·  ? ／
　  ＼トー仝ーイ
　　 ｜ ミ土彡/
          ) \      °   /  
         (     \   y     \
         /       /ω\ \    \
      /  /     /  P  \ \   \
      ( (    ).    牛    ) ).  )
     (      ).     逼   ( |    |
      |    /                \    |
    nn.  ).               (  nnm	"
2020-02-22,专业诺伍德,0,这个声音！爱了爱了	
2020-02-22,一个人的小马甲,0,这孩子被五星分期逼疯了吧[笑哭][笑哭][笑哭]	
2020-02-22,赵木木今天秃了吗,0,[热词系列_知识增加]	
2020-02-22,稀罕的心灵小鼓点,0,奇怪的音乐增加了[热词系列_知识增加]	
2020-02-22,Rangers_流浪,0,分期五星不如AA五星哦亲[doge][doge]	
2020-02-22,marxx92,0,好喜欢钉钉的鬼畜[doge][doge]	
2020-02-22,兔兔兔兔兔涂图图,0,您好可爱！	
2020-02-22,菜虛鯤,0,[热词系列_知识增加]影流之钉，鬼畜区三天之内安排上[热词系列_知识增加]	
2020-02-22,国家一级退堂鼓鼓手_,0,我想问一下，用钉钉那个摄像头会偷窥是是真的吗	
2020-02-22,十万个弹痕,0,上头了	
2020-02-22,等黑暗界改造,0,求gif	
2020-02-22,LaaksoNolla,0,诶，发现五星求不到，开始蹭热度了啊[偷笑]	
2020-02-22,朱建勋,0,钉钉这么可爱 你们居然忍心分期[tv_doge]	
2020-02-22,你说我怎么办_卍,0,哈哈哈	
2020-02-22,荼衫的欧洲机票,0,睡觉的时候脑子里:钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉……草(一种植物)！你且住口！	
2020-02-22,神晓无忧,0,放心，我一定会分期付星的[OK]	
2020-02-22,DORA-farrah-diva,0,woc  这里为甚莫会有这么多官方大佬 害怕·JPG	
2020-02-22,贼记吧溜,0,再这样我还一星[妙啊]	
2020-02-22,白時わここだよ,0,哈哈哈哈哈哈哈	
2020-02-22,石间忆,0,还挺带劲？[tv_大佬]	
2020-02-22,顾淮歌,0,为了五星不择手段[蛆音娘_扶额]	
2020-02-22,肉鸽利维坦,0,父子关系紧张[doge]	
2020-02-22,柴源先生,0,★	
2020-02-22,今小五,0,引起不适，已举报[喜极而泣]	
2020-02-22,lucide,0,那没事了	
2020-02-22,风骨笔难拓,0,官方号真多，害怕了	
2020-02-22,LanNlp,0,唱歌的小姐姐是谁[酸了][酸了][酸了][酸了]	
2020-02-22,W句W号W熊W,0,我弟看这个笑成了sb[喜极而泣][喜极而泣][喜极而泣][喜极而泣][喜极而泣]	
2020-02-22,JO碧罗,0,吐痰	
2020-02-22,Akihhhhhi,0,可可爱爱，没有脑袋[星星眼][星星眼][星星眼]	
2020-02-22,冉森之芝,0,甩     丁     歌〔来晚了，还有热评吗〕[热词系列_知识增加][tv_流泪]	
2020-02-22,琦鸣_Joker,0,听名字有点壮阳[doge]	
2020-02-22,末暑下茺蔚,0,五星分期受不了？这就是你过来恰烂钱的理由？[doge]	
2020-02-22,每天都在撩男神,0,右上：五星工厂。疯狂暗示[doge]	
2020-02-22,当代咕咕咕网友,0,骚话卡在嘴边，害怕[热词系列_知识增加]	
2020-02-22,耳东和雨田,0,害怕	
2020-02-22,我叫星星2333,0,好活	
2020-02-22,是哈那啊,0,在线叛逆哈哈哈哈哈哈哈哈哈	
2020-02-22,二货制杖迪,0,我突然觉得好可爱啊[微笑]	
2020-02-22,咕咚一只狼崽,0,我已经不认识钉这个字了[抠鼻]	
2020-02-22,阿毛这个名字太短,0,疯了一个又一个	
2020-02-22,佩玉将,0,钉钉，感觉你这两天玩的，好欢快[doge][doge][doge]	
2020-02-22,insted,0,好诡异的画风wwwww	
2020-02-22,不加糖的毛毛球_,0,谢谢有被烦到	
2020-02-22,SK莫不语,0,祖国胆小鬼??把害怕打在弹幕上	
2020-02-22,QanYCL,0,啥也别说五星分期付清	
2020-02-22,罗哲银蝎,0,啊好可爱	
2020-02-22,荒月清明,0,我也听害怕了	
2020-02-22,sqrsdnwcxcc,0,你刷分挺厉害的，刚刚看都从1.5到2.1了，我给了你一星好评[doge][doge][doge]	
2020-02-22,zzz利利,0,再来亿遍	
2020-02-22,小茎上满是落花,0,钉钉这波操作真的很牛[热词系列_可以]	
2020-02-22,zyanna__,0,上课之前，老师一个视频会议打过来我真害怕[囧]	
2020-02-22,双木昌,0,"∵钉钉有喙 鸟有喙
∴钉钉=鸟
∵鸟会飞 蝙蝠也会飞
∴鸟=蝙蝠
∴钉钉=蝙蝠	"
2020-02-22,渡野村,0,别帮他们复习了，来b站做视频吧[滑稽]	
2020-02-22,i德fa蒙,0,师父别念了	
2020-02-22,是白吖-,0,你走开呀！！！	
2020-02-22,Ayokame_heart,0,《Ievan Polkka》不是甩葱歌啊喂，[捂脸]人家是音译，叫耶娃波尔卡，甩葱歌只是截取了其中的一小段[捂脸][囧]	
2020-02-22,终归只是一场该醒的梦,0,[热词系列_知识增加]辣鸡的软件增加了！	
2020-02-22,东隅霁月,0,师傅别念了[灵魂出窍][囧]	
2020-02-22,终归只是一场该醒的梦,0,[热词系列_知识增加]辣鸡的软件增加了！	
2020-02-22,东隅霁月,0,师傅别念了[灵魂出窍][囧]	
2020-02-22,桜時雨,0,钉钉或将成为虚拟偶像歌手[doge][doge]	
2020-02-22,sans的外套,0,钉钉钉，小精灵，毁我假期毁我情，分期五星还不行，网课不算假期再补要你干啥啥不行，一天两天三天四天钉钉钉钉钉	
2020-02-22,猫神不上奈何,0,"钉钉：吃我一钉
钉钉：少侠吃我一钉
钉钉：五星一次付清，少侠能否安排一下？
钉钉：你说什么？不能？
钉钉：吃我一钉！！！
少侠：……（你这是一钉吗？！你这分明是很多钉啊！！！）
[doge][doge][doge]	"
2020-02-22,莎士比亚早知道就算了,0,（被迫の营业）	
2020-02-22,小张每天都有笑笑,0,声音真好听(? ??_??)?	
2020-02-22,慕柳寒城,0,[热词系列_知识增加]	
2020-02-22,优九一,0,[OK]	
2020-02-22,gay位美人--哈扎马,0,真好听，我决定五星好评，当然，是分期的[阴险]	
2020-02-22,boom轮胎滚起来啦,0,[tv_目瞪口呆][tv_目瞪口呆][tv_目瞪口呆][tv_目瞪口呆]	
2020-02-22,鬃岩狼人,0,刚入五级面对这些低等级官方瑟瑟发抖	
2020-02-22,绯凰大大,0,妖兽了，钉钉你皮实了！是不是欠怼了[嫌弃]	
2020-02-22,佛系随心,0,[热词系列_知识增加]	
2020-02-22,偷吃一口脆脆鲨,0,别钉了别钉了五星拿去还不行吗?	
2020-02-22,_啵儿,0,你不要过来啊！	
2020-02-22,三鹿好奶粉-,0,想做铃声了，我是不是也学疯了[热词系列_我哭了]	
2020-02-22,回力人字拖,0,[热词系列_知识增加][热词系列_知识增加]	
2020-02-22,八大触手系,0,钉钉这波公关下沉做的很赞。	
2020-02-22,Shina_Mashiro,0,阿里现在还招公关吗？我的策划案比这好	
2020-02-22,汝的小王子,0,一码归一码，b站给你点赞，评价还是得分期好评的[微笑]	
2020-02-22,Puresnow-安稳,0,满屏的蝙蝠………害怕[tv_doge]	
2020-02-22,漫游原野,0,这只黑鸽....黑蝙蝠怎么又出现在我首页了	
2020-02-22,稽智de滑稽菌,0,Av90671873，强烈要求这位蝙蝠……燕子燕子去康康！	
2020-02-22,鬼火丶魂诺,0,你这个蝙蝠??再钉就一星都没了[笑哭][doge]	
2020-02-22,阿晓该吃药了,0,精神污染。。。。	
2020-02-22,伊文道尔,0,他终于疯啦？	
2020-02-22,早起人晚睡魂,0,哈哈，好可爱的小燕子。[doge]	
2020-02-22,博衍_,0,每天一遍，防止掉线[doge]	
2020-02-22,墨恒蘑菇,0,想要这只燕子的玩偶[tv_doge]	
2020-02-22,陆归思,0,你看这个钉钉挥舞钉钉的时候像不像你妈妈用鸡毛掸子打你的时候[笑]	
2020-02-22,超爱学习的克拉der,0,我一个用无限宝上课的高三狗竟然在这津津有味的听钉钉还出不去了[热词系列_知识增加]	
2020-02-22,爱学习的墨少卿,0,太吓人了这群蝙蝠	
2020-02-22,我就想改个名字啊啊,0,给你五星，把这唱歌小姐姐给我好吗	
2020-02-22,啊卡哇伊斯内,0,炒作一次还不够	
2020-02-22,忙碌着继续,0,"去年营销MVP:吴亦凡
今年营销MVP:钉钉[吃瓜][吃瓜][吃瓜][吃瓜][吃瓜]	"
2020-02-22,_竹兮_,0,钉钉你简直像个假号	
2020-02-22,在家里龙腾,0,粉丝数别超过巴巴，要不	
2020-02-22,雾缭温酒,0,这是我见到过评论里工号私用最多的一次	
2020-02-22,china_is_my_love,0,杨永信：劳资终于有合法手段来残害孩子们的大脑了	
2020-02-22,幕斯煜,0,在？还整活？	
2020-02-22,根号下杰鸽鸽,0,腾讯的同类型软件却没有想到这么做，分比钉钉还低	
2020-02-22,德拉科的霸王洗发水,0,我已经不认识这个字了[doge]	
2020-02-22,刀剑影寒,0,自己鬼畜自己可海星[doge]	
2020-02-22,钟青烛,0,很好，一星好评[热词系列_可以][热词系列_可以]	
2020-02-22,晓辈,0,"这个up更视频快，质量又高，关注了
欸(?Д?≡?д?)!?哪里不对[tv_目瞪口呆]	"
2020-02-22,快乐小豚鼠,0,[热词系列_知识增加]	
2020-02-22,咸鱼嘉-_-,0,所以钉钉其实是一个音乐制作up团队?[吃瓜]	
2020-02-22,岭石白,0,看来钉钉已经成功融入b站了呢	
2020-02-22,娜蹦想吃的泡菜炒饭-3-,0,害怕	
2020-02-22,韩庄乡电力职业学院,0,建议加强力度（反正我不用）[大笑][大笑]	
2020-02-22,小鸟游未明,0,钉个屁，爬	
2020-02-22,奥利奥帝国,0,对线？！	
2020-02-22,二花是猪,0,★☆☆☆☆	
2020-02-22,Firedoge初号机,0,小蝙蝠好可爱哦 就是不知道它拿个莲蓬头干什么（滑稽）	
2020-02-22,周子燚,0,这只蝙蝠好可怕啊，一直钉钉钉的....[小电视_吃惊]	
2020-02-22,狐狸围巾_,0,还整活？	
2020-02-22,本上七阪烟,0,哈哈哈哈哈妹子声音很好钉！！！！歌曲很洗脑！！！钉钉钉钉钉钉钉[热词系列_猛男必看][热词系列_有内味了]	
2020-02-22,双鲤迢迢一尺素,0,给爷爪巴[笑]	
2020-02-22,晓辈,0,下一期：最终鬼畜钉钉钉[tv_目瞪口呆]	
2020-02-22,双鲤迢迢一尺素,0,给爷爪巴[笑]	
2020-02-22,晓辈,0,下一期：最终鬼畜钉钉钉[tv_目瞪口呆]	
2020-02-22,大头的厨力上涨了,0,"我用的钉钉，但是
实不相瞒有丶可爱嘻嘻[妙啊]	"
2020-02-22,共9527条回复,0,热评全是大佬，可啪	
2020-02-22,梦玉呀,0,哈哈哈  我们没有钉钉  但我们有大学慕课[大哭]	
2020-02-22,我去过-年,0,我鬼畜我自己	
2020-02-22,杯子的最萌身高差,0,从头到尾都在钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉钉，有什么不一样，换做其他时候你这个视频就淹了，现在你火成什么狗样你不知道吗[doge]	
2020-02-22,dfjasas,0,我小名就是丁丁[tv_笑哭]	
2020-02-22,晓辈,0,鬼 畜 区 出 道	
2020-02-22,米诺尔14527,0,灭了钉钉	
2020-02-22,南约GP,0,带劲啊[doge]	
2020-02-22,半世为齐,0,爪巴	
2020-02-22,影蝣,0,这只钉钉疯了，不如把它.......	
2020-02-22,茶某今天也没画画,0,噗 好可爱呀	
2020-02-22,醉生游鲤,0,已经分期了[捂脸][捂脸]	
2020-02-22,朵朵团,0,好的，又疯一个	
2020-02-22,天云0,0,又疯了一个，抬走，下一个	
2020-02-22,爱搞事情的肥皓,0,有一说一我真不知道钉钉做啥了，只是提供了学习的平台我寻思也没干嘛啊?难道还有其他事?	
2020-02-22,顾小悦儿,0,"好用是真的好用，一星那还是一星。
要是来个防沉迷，五星好评不是梦。[doge]	"
2020-02-22,星云寒风,0,哇，晚上做梦都梦到钉钉钉钉钉，我是怎么了[灵魂出窍]	
2020-02-22,子弹跳接撞墙,0,甩    丁    歌[捂眼][捂眼][doge]	
2020-02-22,kim梓,0,钉钉好有趣啊	
2020-02-22,莫闻离,0,鬼畜区赚钱吧是不，所以，不要做软件了，我们三连养你[doge]	
2020-02-22,梓忆zi,0,太可爱了哈哈哈哈哈哈哈哈	
2020-02-22,凤凰的谓,0,擦，是一个动作。	
2020-02-22,绯红的杀皇,0,你不要钉我啊！	
2020-02-22,带鹿乃回家,0,现在各大高校和各大卖东西软件的评论区，各种互相搞活动，钉钉也不放过。	
2020-02-22,Steve7811D,0,ding（din）ding（din）	
2020-02-22,风出袖,0,??	
2020-02-22,黑哥台棺专业团队,0,。。。。	
2020-02-22,用力肝,0,零零零零零	
2020-02-22,念情殇A,0,我求求那些小米用户别在为了差评下载钉钉了，现在钉钉天天上榜一看到就可怕[无语][无语]	
2020-02-22,哈气哈气哈哈哈,0,这一群蝙蝠在这乱舞，扛不住啊[喜极而泣]	
2020-02-22,云雾微醺,0,官方终于疯了	
2020-02-22,橙哥_0924,0,下次出一手crazy 钉（frog），我就给五星[doge]	
2020-02-22,除妖师叮当,0,你又开始了，趁风刷热度。（甩你m一脸）你老板才是你爸爸	
2020-02-22,迟来的终究会来的,0,这就是鬼畜up(￣(●●)￣)吗，i了	
2020-02-22,金风玉露-此生不负,0,[热词系列_知识增加][热词系列_有内味了]	
2020-02-22,柠萌酸Limonicacid,0,自己黑自己可海星[疑惑][疑惑]	
2020-02-22,小太阳鱼,0,我疯了	
2020-02-22,冷汐ymg,0,做什么软件了，做个up不好吗	
2020-02-22,阎丘喵,0,在？转鬼畜区了？	
2020-02-22,Minecraft-北大西洋公约,0,你就是个大辣鸡	
2020-02-22,白芷yikoma,0,在吗 帮我封一下钉钉账号	
2020-02-22,白纸不说话,0,别废话，五次分期五星没商量	
2020-02-22,恭迎仙人,0,三连了，钉钉加油！	
2020-02-22,正则表达式_努力学习,0,"老实说虽然被大家分期点赞了。但是  钉钉还是赚到了。云业务 ，云办公 钉钉是第一个冒头。
祝你能改变未来的办公方式，为广大创业者节省开支。
加油	"
2020-02-22,爱次渣渣的VV,0,甩 丁 歌 ？[热词系列_知识增加]	
2020-02-22,菲特·泰斯特羅莎,0,"一款商务软件如何打入二次元群体的教科书范本[妙啊]
不说别的，钉钉在这几个亿的市场里大火了一把。。。	"
2020-02-22,风骚的凡人,0,[热词系列_知识增加][热词系列_可以]	
2020-02-22,苹果园二少,0,抓紧欺负下	
2020-02-22,叫我去考研,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈	
